Serial Port,Voltage (V),Average X,Average Y,Average Z
COM18,0.557,-5.44,27.86,-15.79
COM19,0.557,-68.7,64.75,121.19
COM20,0.557,-18.43,12.42,98.08
COM21,0.557,-74.23,51.62,-141.01
COM16,0.5559,-32.75,28.51,-146.41
COM18,0.5559,1.91,43.28,6.21
COM19,0.5559,-71.15,-3.52,121.16
COM20,0.5559,-13.77,-53.57,98.21
COM21,0.5559,-59.16,33.69,-147.86
COM16,0.1307,-36.41,-10.01,-86.18
COM18,0.1307,-12.24,31.77,-29.27
COM19,0.1307,-64.03,-11.71,-9.22
COM20,0.1307,-17.73,-56.35,-28.42
COM21,0.1307,-40.96,32.98,-81.71
COM16,0.2753,-33.1,0.37,-107.36
COM18,0.2753,-19.25,35.03,-21.02
COM19,0.2753,-19.33,-12.39,34.4
COM20,0.2753,26.02,-56.03,14.15
COM21,0.2753,-3.14,31.67,-92.69
COM16,0.0164,-35.31,-23.41,-71.85
COM18,0.0164,-26.87,28.51,-42.59
COM19,0.0164,-14.89,-17.6,-44.61
COM20,0.0164,23.57,-57.72,-63.9
COM21,0.0164,9.61,31.47,-51.94
COM16,0.5208,-34.17,63.75,-131.47
COM18,0.5208,-6.67,27.27,-18.54
COM19,0.5208,-67.84,64.09,109.03
COM20,0.5208,-18.67,12.14,87.53
COM21,0.5208,-72.29,52.23,-135.98
COM16,0.3135,-35.77,45.35,-102.65
COM18,0.3135,-12.98,21.39,-36.28
COM19,0.3135,-64.75,59.8,44.65
COM20,0.3135,-20.68,11.02,24.44
COM21,0.3135,-63.51,51.34,-103.27
COM16,0.3723,-35.28,50.71,-110.83
COM18,0.3723,-11.41,22.93,-31.16
COM19,0.3723,-65.61,61.05,63.07
COM20,0.3723,-19.98,11.21,42.64
COM21,0.3723,-66.27,51.51,-112.34
COM16,0.4092,-31.71,12.19,-127.57
COM18,0.4092,-14.79,38.76,-9.47
COM19,0.4092,-21.12,-9.8,75.76
COM20,0.4092,27.43,-55.63,53.66
COM21,0.4092,-8.91,32.27,-113.6
COM16,0.5163,-31.49,60.15,-133.35
COM18,0.5163,-18.06,26.77,-21.4
COM19,0.5163,-19.91,59.96,107.69
COM20,0.5163,24.2,10.58,85.06
COM21,0.5163,-27.67,49.95,-123.9
COM16,0.6743,-33.03,77.69,-153.93
COM18,0.6743,-1.85,31.26,-5.91
COM19,0.6743,-70.22,67.47,157.0
COM20,0.6743,-17.0,13.21,134.37
COM21,0.6743,-79.58,52.09,-160.14
COM16,0.241,-35.88,43.27,-98.83
COM18,0.241,-15.45,19.64,-42.07
COM19,0.241,-63.22,58.31,22.31
COM20,0.241,-21.07,10.56,3.3
COM21,0.241,-60.09,51.58,-92.67
COM16,0.4604,-33.77,20.06,-133.38
COM18,0.4604,-1.75,40.96,-3.15
COM19,0.4604,-69.2,-5.5,92.1
COM20,0.4604,-14.76,-54.07,69.63
COM21,0.4604,-55.17,33.2,-134.34
COM16,0.6976,-29.17,37.95,-167.89
COM18,0.6976,-5.82,46.64,14.87
COM19,0.6976,-26.05,-4.07,163.86
COM20,0.6976,30.15,-53.07,139.07
COM21,0.6976,-21.34,32.07,-159.18
COM16,0.2111,-33.47,-5.94,-99.22
COM18,0.2111,-21.03,33.48,-26.41
COM19,0.2111,-18.05,-13.57,15.58
COM20,0.2111,25.71,-56.43,-6.29
COM21,0.2111,1.22,31.85,-83.3
COM16,0.4646,-32.01,55.46,-125.74
COM18,0.4646,-19.84,25.15,-25.73
COM19,0.4646,-19.36,59.02,91.41
COM20,0.4646,23.44,10.98,69.93
COM21,0.4646,-25.79,50.05,-115.66
COM16,0.4438,-32.19,53.86,-123.79
COM18,0.4438,-20.32,24.53,-27.43
COM19,0.4438,-19.15,58.34,85.05
COM20,0.4438,23.13,10.44,63.7
COM21,0.4438,-24.8,49.92,-112.43
COM16,0.1097,-35.15,23.86,-76.06
COM18,0.1097,-30.78,15.52,-54.8
COM19,0.1097,-13.48,51.57,-19.21
COM20,0.1097,20.15,8.0,-38.08
COM21,0.1097,-10.02,49.42,-60.05
COM16,0.0385,-37.53,-18.37,-74.31
COM18,0.0385,-16.36,29.5,-38.39
COM19,0.0385,-62.55,-13.71,-38.02
COM20,0.0385,-18.3,-56.91,-56.72
COM21,0.0385,-36.57,32.92,-68.15
COM16,0.5624,-30.2,26.03,-148.85
COM18,0.5624,-10.0,43.55,3.54
COM19,0.5624,-23.68,-6.62,123.37
COM20,0.5624,28.77,-54.32,98.76
COM21,0.5624,-13.72,28.87,-124.3
COM16,0.1835,-34.13,28.19,-87.66
COM18,0.1835,-28.46,17.78,-48.85
COM19,0.1835,-14.58,53.0,5.39
COM20,0.1835,20.74,8.57,-15.55
COM21,0.1835,-13.47,49.47,-72.03
COM16,0.3495,-33.29,45.25,-109.57
COM18,0.3495,-23.46,22.49,-35.42
COM19,0.3495,-17.37,56.38,56.08
COM20,0.3495,22.16,9.81,34.97
COM21,0.3495,-20.27,50.27,-98.25
COM16,0.2377,-34.16,35.03,-93.38
COM18,0.2377,-26.74,19.18,-44.61
COM19,0.2377,-15.68,54.2,21.76
COM20,0.2377,21.13,8.94,1.85
COM21,0.2377,-15.56,49.41,-80.47
COM16,0.3518,-34.91,10.09,-117.34
COM18,0.3518,-5.13,37.86,-11.93
COM19,0.3518,-67.81,-7.32,58.21
COM20,0.3518,-15.65,-54.91,37.03
COM21,0.3518,-49.98,33.45,-116.15
COM16,0.0752,-33.64,-13.61,-71.24
COM18,0.0752,-14.19,30.41,-35.89
COM19,0.0752,-62.97,-13.14,-26.46
COM20,0.0752,-18.19,-56.65,-46.87
COM21,0.0752,-38.14,33.14,-73.2
COM16,0.2259,-33.4,-5.2,-101.1
COM18,0.2259,-20.7,34.07,-25.6
COM19,0.2259,-18.46,-13.44,20.74
COM20,0.2259,25.77,-55.97,-1.13
COM21,0.2259,0.71,31.51,-85.08
COM16,0.6677,-30.2,73.18,-154.13
COM18,0.6677,-13.57,30.67,-8.66
COM19,0.6677,-22.69,62.93,155.37
COM20,0.6677,25.86,12.2,131.42
COM21,0.6677,-34.64,49.91,-147.63
COM16,0.0344,-37.98,20.7,-64.12
COM18,0.0344,-21.86,13.73,-58.84
COM19,0.0344,-59.43,53.66,-42.12
COM20,0.0344,-23.05,8.99,-59.81
COM21,0.0344,-50.98,51.16,-60.08
COM16,0.4875,-31.03,19.46,-138.63
COM18,0.4875,-12.27,41.29,-3.28
COM19,0.4875,-22.27,-8.56,99.76
COM20,0.4875,28.39,-54.78,77.35
COM21,0.4875,-12.34,31.85,-126.47
COM16,0.1278,-37.49,28.95,-76.95
COM18,0.1278,-18.85,16.62,-51.24
COM19,0.1278,-61.2,55.52,-13.58
COM20,0.1278,-22.09,9.35,-31.69
COM21,0.1278,-55.14,51.19,-74.48
COM16,0.0859,-37.39,-13.85,-81.1
COM18,0.0859,-13.61,30.66,-34.38
COM19,0.0859,-63.24,-13.09,-23.81
COM20,0.0859,-17.8,-56.52,-42.0
COM21,0.0859,-38.7,33.32,-75.59
COM16,0.6,-33.4,71.01,-143.47
COM18,0.6,-4.44,29.01,-12.35
COM19,0.6,-68.77,65.39,133.96
COM20,0.6,-17.7,12.79,110.67
COM21,0.6,-75.87,51.81,-148.91
COM16,0.3532,-32.97,46.01,-109.99
COM18,0.3532,-23.34,22.1,-35.03
COM19,0.3532,-17.25,56.05,56.84
COM20,0.3532,22.59,10.08,36.38
COM21,0.3532,-20.82,49.98,-98.26
COM16,0.1682,-35.04,29.75,-84.14
COM18,0.1682,-28.69,17.1,-49.89
COM19,0.1682,-14.04,51.96,-0.31
COM20,0.1682,20.95,8.69,-20.37
COM21,0.1682,-12.78,49.71,-69.01
COM16,0.2683,-35.75,3.4,-107.17
COM18,0.2683,-8.05,35.17,-19.28
COM19,0.2683,-66.09,-9.55,32.42
COM20,0.2683,-16.21,-55.38,12.81
COM21,0.2683,-46.48,33.17,-103.65
COM16,0.3147,-33.02,4.47,-114.38
COM18,0.3147,-18.01,36.65,-17.52
COM19,0.3147,-19.5,-12.19,47.0
COM20,0.3147,26.52,-55.67,25.7
COM21,0.3147,-4.51,31.71,-99.11
COM16,0.6604,-30.56,72.85,-153.99
COM18,0.6604,-13.76,30.41,-9.61
COM19,0.6604,-20.11,56.53,137.28
COM20,0.6604,25.34,11.82,129.6
COM21,0.6604,-34.07,50.19,-146.45
COM16,0.0115,-38.56,19.01,-61.09
COM18,0.0115,-22.5,13.29,-61.29
COM19,0.0115,-59.15,53.4,-49.48
COM20,0.0115,-23.27,8.5,-67.05
COM21,0.0115,-50.24,51.38,-56.56
COM16,0.075,-35.03,-18.46,-80.79
COM18,0.075,-25.31,30.05,-37.79
COM19,0.075,-15.85,-16.91,-26.96
COM20,0.075,24.8,-58.02,-46.5
COM21,0.075,7.14,31.49,-62.38
COM16,0.2462,-34.01,36.03,-94.87
COM18,0.2462,-26.39,19.34,-43.61
COM19,0.2462,-15.87,54.2,23.97
COM20,0.2462,21.8,9.12,4.28
COM21,0.2462,-16.38,50.37,-81.39
COM16,0.0858,-38.26,25.24,-71.62
COM18,0.0858,-19.99,15.1,-55.0
COM19,0.0858,-61.0,55.23,-27.0
COM20,0.0858,-22.65,9.09,-43.86
COM21,0.0858,-53.77,51.71,-68.71
COM16,0.6442,-29.85,33.14,-161.1
COM18,0.6442,-7.66,45.12,11.05
COM19,0.6442,-25.3,-5.16,147.92
COM20,0.6442,29.99,-53.64,123.93
COM21,0.6442,-19.14,32.58,-150.6
COM16,0.3378,-34.76,9.47,-116.16
COM18,0.3378,-5.8,37.35,-13.32
COM19,0.3378,-67.43,-7.4,54.1
COM20,0.3378,-15.55,-54.7,33.37
COM21,0.3378,-50.32,33.92,-114.64
COM16,0.0275,-38.54,20.5,-63.47
COM18,0.0275,-21.76,13.84,-59.37
COM19,0.0275,-59.68,53.64,-44.71
COM20,0.0275,-23.0,8.54,-62.56
COM21,0.0275,-51.34,51.39,-58.45
COM16,0.4129,-34.35,16.05,-127.33
COM18,0.4129,-3.65,39.04,-7.33
COM19,0.4129,-68.63,-6.09,76.98
COM20,0.4129,-14.6,-54.17,54.89
COM21,0.4129,-53.27,34.38,-126.43
COM16,0.6692,-29.99,33.75,-160.98
COM18,0.6692,-6.63,45.7,12.82
COM19,0.6692,-25.52,-4.45,155.76
COM20,0.6692,29.85,-53.34,130.62
COM21,0.6692,-20.81,33.03,-154.06
COM16,0.3344,-32.71,6.1,-117.77
COM18,0.3344,-16.85,36.86,-16.56
COM19,0.3344,-20.07,-11.05,52.61
COM20,0.3344,26.68,-55.65,31.75
COM21,0.3344,-6.2,32.48,-101.96
COM16,0.0336,-37.62,-18.23,-74.63
COM18,0.0336,-15.33,29.08,-38.77
COM19,0.0336,-62.77,-13.49,-39.83
COM20,0.0336,-18.66,-56.57,-57.5
COM21,0.0336,-36.62,33.79,-67.32
COM16,0.0388,-35.41,-21.25,-76.82
COM18,0.0388,-26.28,28.75,-40.39
COM19,0.0388,-15.08,-16.92,-37.98
COM20,0.0388,24.04,-57.21,-56.73
COM21,0.0388,8.56,32.12,-55.66
COM16,0.0169,-36.39,15.91,-63.71
COM18,0.0169,-33.78,12.95,-62.55
COM19,0.0169,-11.79,49.32,-47.1
COM20,0.0169,19.36,7.74,-65.87
COM21,0.0169,-6.46,49.9,-45.52
COM16,0.1082,-35.28,24.2,-76.54
COM18,0.1082,-30.51,15.38,-54.79
COM19,0.1082,-13.84,51.51,-18.99
COM20,0.1082,20.3,8.43,-37.83
COM21,0.1082,-10.27,50.16,-59.5
COM16,0.5787,-31.6,65.94,-143.4
COM18,0.5787,-16.25,27.98,-15.67
COM19,0.5787,-21.11,61.21,127.56
COM20,0.5787,24.42,11.49,104.84
COM21,0.5787,-30.98,50.5,-133.34
COM16,0.2191,-34.07,-5.72,-101.62
COM18,0.2191,-20.94,33.62,-24.99
COM19,0.2191,-18.5,-13.96,17.9
COM20,0.2191,26.03,-56.32,-3.62
COM21,0.2191,-0.26,29.28,-75.33
COM16,0.0468,-35.85,18.37,-68.37
COM18,0.0468,-33.13,13.79,-60.07
COM19,0.0468,-12.67,49.91,-38.83
COM20,0.0468,19.21,7.56,-56.52
COM21,0.0468,-7.84,50.4,-50.41
COM16,0.5008,-31.61,20.26,-141.67
COM18,0.5008,-12.35,41.39,-1.74
COM19,0.5008,-22.5,-8.03,104.03
COM20,0.5008,28.73,-54.52,80.84
COM21,0.5008,-12.98,32.78,-128.43
COM16,0.116,-37.52,-11.24,-86.13
COM18,0.116,-13.1,31.5,-32.05
COM19,0.116,-64.1,-11.82,-14.79
COM20,0.116,-17.22,-55.77,-33.86
COM21,0.116,-40.6,33.97,-79.99
COM16,0.5148,-31.44,22.16,-143.22
COM18,0.5148,-11.62,41.44,-1.44
COM19,0.5148,-23.23,-7.51,107.98
COM20,0.5148,28.81,-54.34,84.79
COM21,0.5148,-13.8,32.72,-130.41
COM16,0.2666,-35.95,3.71,-106.92
COM18,0.2666,-8.08,35.23,-19.68
COM19,0.2666,-66.42,-8.64,31.82
COM20,0.2666,-15.96,-54.8,12.15
COM21,0.2666,-47.04,34.4,-103.13
COM16,0.5307,-31.36,24.0,-145.35
COM18,0.5307,-11.62,42.31,0.91
COM19,0.5307,-23.2,-7.03,112.6
COM20,0.5307,28.9,-53.43,89.77
COM21,0.5307,-14.4,32.5,-133.23
COM16,0.1058,-37.53,-11.43,-84.27
COM18,0.1058,-13.37,31.01,-33.97
COM19,0.1058,-63.75,-11.98,-18.36
COM20,0.1058,-17.81,-55.72,-36.38
COM21,0.1058,-40.2,34.1,-78.21
COM16,0.3898,-33.1,49.4,-116.32
COM18,0.3898,-21.98,23.12,-32.63
COM19,0.3898,-18.3,57.26,68.54
COM20,0.3898,22.95,10.23,47.45
COM21,0.3898,-22.78,50.58,-103.16
COM16,0.1026,-37.9,-11.89,-84.86
COM18,0.1026,-13.4,31.42,-33.57
COM19,0.1026,-63.89,-12.08,-19.12
COM20,0.1026,-17.69,-56.11,-37.52
COM21,0.1026,-39.66,33.93,-77.97
COM16,0.467,-35.25,59.83,-126.26
COM18,0.467,-8.36,25.31,-23.69
COM19,0.467,-67.08,62.75,92.44
COM20,0.467,-18.99,11.99,71.2
COM21,0.467,-70.52,52.14,-127.56
COM16,0.1158,-37.61,-11.07,-86.74
COM18,0.1158,-13.12,31.56,-32.82
COM19,0.1158,-63.96,-11.98,-14.36
COM20,0.1158,-17.63,-56.16,-33.47
COM21,0.1158,-40.42,33.68,-79.4
COM16,0.0348,-38.67,-17.78,-74.98
COM18,0.0348,-15.58,28.76,-39.1
COM19,0.0348,-63.04,-13.68,-38.93
COM20,0.0348,-18.21,-56.61,-57.69
COM21,0.0348,-36.94,33.51,-66.73
COM16,0.3534,-32.99,8.21,-121.17
COM18,0.3534,-16.99,37.15,-14.87
COM19,0.3534,-20.29,-10.62,58.93
COM20,0.3534,26.93,-55.03,36.39
COM21,0.3534,-6.65,32.3,-104.9
COM16,0.5688,-33.59,30.68,-149.5
COM18,0.5688,2.24,43.18,6.1
COM19,0.5688,-70.78,-2.62,125.27
COM20,0.5688,-13.23,-52.52,101.91
COM21,0.5688,-60.02,34.65,-150.82
COM16,0.5091,-29.11,54.41,-120.51
COM18,0.5091,-18.55,26.14,-22.2
COM19,0.5091,-20.46,59.71,105.54
COM20,0.5091,23.66,11.22,83.44
COM21,0.5091,-27.92,50.53,-122.57
COM16,0.2319,-36.97,39.0,-92.82
COM18,0.2319,-15.68,19.09,-42.54
COM19,0.2319,-62.9,57.9,19.11
COM20,0.2319,-21.37,10.39,0.36
COM21,0.2319,-60.5,51.91,-90.44
COM16,0.4047,-35.0,15.89,-126.41
COM18,0.4047,-3.93,38.91,-8.07
COM19,0.4047,-68.99,-6.35,74.23
COM20,0.4047,-14.87,-54.03,52.81
COM21,0.4047,-53.26,34.58,-125.21
COM16,0.0599,-39.14,23.66,-68.21
COM18,0.0599,-20.86,14.08,-56.91
COM19,0.0599,-60.51,54.21,-34.97
COM20,0.0599,-22.81,9.36,-51.91
COM21,0.0599,-52.86,51.79,-63.89
COM16,0.0376,-35.84,-20.91,-76.41
COM18,0.0376,-26.57,28.77,-41.0
COM19,0.0376,-15.56,-17.48,-38.61
COM20,0.0376,23.87,-57.46,-57.05
COM21,0.0376,8.04,31.94,-55.28
COM16,0.6158,-31.06,69.53,-148.47
COM18,0.6158,-15.48,28.8,-13.96
COM19,0.6158,-22.29,62.27,138.55
COM20,0.6158,24.76,11.75,115.8
COM21,0.6158,-32.99,50.99,-138.94
COM16,0.6638,-29.88,35.09,-164.73
COM18,0.6638,-7.22,45.52,11.6
COM19,0.6638,-25.69,-4.47,153.75
COM20,0.6638,31.53,-53.19,129.95
COM21,0.6638,-20.49,32.58,-153.78
COM16,0.5452,-31.65,63.02,-138.59
COM18,0.5452,-17.33,26.97,-19.94
COM19,0.5452,-21.01,60.54,116.27
COM20,0.5452,24.0,11.47,94.65
COM21,0.5452,-30.06,50.51,-128.42
COM16,0.2266,-34.02,-4.57,-102.79
COM18,0.2266,-20.78,33.78,-25.51
COM19,0.2266,-18.7,-13.66,20.11
COM20,0.2266,25.9,-56.27,-1.41
COM21,0.2266,-0.89,32.33,-85.44
COM16,0.4613,-32.64,55.66,-127.03
COM18,0.4613,-19.85,24.79,-26.6
COM19,0.4613,-19.49,58.59,90.42
COM20,0.4613,23.79,10.81,69.29
COM21,0.4613,-26.04,50.71,-114.4
COM16,0.0398,-36.06,18.2,-66.88
COM18,0.0398,-33.2,13.64,-61.26
COM19,0.0398,-12.47,49.75,-41.27
COM20,0.0398,19.37,8.13,-58.81
COM21,0.0398,-7.6,49.99,-49.01
COM16,0.4747,-34.32,21.72,-136.28
COM18,0.4747,-1.81,41.14,-2.93
COM19,0.4747,-70.06,-5.25,95.68
COM20,0.4747,-13.8,-53.56,73.42
COM21,0.4747,-56.4,34.18,-136.36
COM16,0.3397,-33.11,6.32,-118.58
COM18,0.3397,-17.19,36.42,-16.83
COM19,0.3397,-20.2,-11.53,54.35
COM20,0.3397,26.77,-55.0,32.9
COM21,0.3397,-6.25,32.34,-102.44
COM16,0.1206,-38.11,28.51,-77.13
COM18,0.1206,-19.09,16.14,-52.54
COM19,0.1206,-61.2,55.43,-15.84
COM20,0.1206,-22.03,9.5,-34.13
COM21,0.1206,-55.24,51.66,-73.52
COM16,0.1482,-37.54,30.87,-80.77
COM18,0.1482,-18.29,16.76,-50.65
COM19,0.1482,-61.91,56.03,-7.55
COM20,0.1482,-22.05,9.89,-24.98
COM21,0.1482,-56.84,51.69,-78.04
COM16,0.3142,-33.9,42.5,-105.35
COM18,0.3142,-24.45,20.77,-38.81
COM19,0.3142,-16.77,55.6,44.97
COM20,0.3142,22.31,9.54,24.49
COM21,0.3142,-19.86,50.23,-92.07
COM16,0.6199,-32.74,34.49,-156.79
COM18,0.6199,3.64,44.48,10.95
COM19,0.6199,-72.05,-2.35,140.81
COM20,0.6199,-13.02,-53.0,117.11
COM21,0.6199,-62.8,34.39,-158.66
COM16,0.6907,-32.09,40.95,-166.08
COM18,0.6907,5.27,46.66,16.18
COM19,0.6907,-72.92,0.77,162.61
COM20,0.6907,-11.96,-52.22,137.89
COM21,0.6907,-66.04,34.61,-168.95
COM16,0.4851,-34.63,61.09,-128.1
COM18,0.4851,-8.27,25.51,-21.88
COM19,0.4851,-67.29,63.04,98.04
COM20,0.4851,-18.54,11.58,76.48
COM21,0.4851,-71.3,52.29,-130.41
COM16,0.3894,-32.47,10.92,-125.49
COM18,0.3894,-15.93,38.39,-11.58
COM19,0.3894,-20.97,-10.79,69.73
COM20,0.3894,27.26,-55.65,47.18
COM21,0.3894,-8.28,32.23,-111.04
COM16,0.623,-30.34,31.72,-158.19
COM18,0.623,-8.78,44.38,8.42
COM19,0.623,-24.72,-5.55,141.5
COM20,0.623,31.55,-53.73,116.51
COM21,0.623,-18.39,32.39,-146.98
COM16,0.5988,-33.73,71.3,-144.13
COM18,0.5988,-4.49,29.05,-12.81
COM19,0.5988,-69.11,65.01,132.79
COM20,0.5988,-17.62,12.65,110.58
COM21,0.5988,-76.15,52.44,-147.94
COM16,0.1602,-34.32,-10.29,-92.98
COM18,0.1602,-22.65,32.36,-30.91
COM19,0.1602,-17.47,-15.32,-0.59
COM20,0.1602,25.28,-56.6,-21.95
COM21,0.1602,3.38,31.97,-75.13
COM16,0.3255,-36.17,46.49,-104.9
COM18,0.3255,-12.81,21.43,-35.84
COM19,0.3255,-64.85,59.85,48.17
COM20,0.3255,-20.18,11.11,27.79
COM21,0.3255,-64.56,51.74,-105.41
COM16,0.377,-32.23,9.6,-123.61
COM18,0.377,-16.49,38.0,-12.4
COM19,0.377,-20.96,-10.57,65.8
COM20,0.377,27.28,-55.33,44.01
COM21,0.377,-7.59,32.17,-108.51
COM16,0.5386,-30.73,24.03,-146.48
COM18,0.5386,-11.42,42.54,1.96
COM19,0.5386,-23.64,-7.21,115.22
COM20,0.5386,28.47,-53.85,91.6
COM21,0.5386,-16.41,32.72,-133.78
COM16,0.2905,-33.79,40.03,-101.86
COM18,0.2905,-25.44,20.0,-40.85
COM19,0.2905,-16.87,54.93,37.14
COM20,0.2905,22.34,9.84,17.7
COM21,0.2905,-18.59,50.24,-88.33
COM16,0.4159,-34.16,16.28,-127.21
COM18,0.4159,-3.67,38.94,-7.54
COM19,0.4159,-69.04,-6.05,77.68
COM20,0.4159,-14.75,-53.78,55.42
COM21,0.4159,-53.38,33.92,-126.62
COM16,0.5291,-33.78,64.74,-133.87
COM18,0.5291,-6.69,26.61,-18.54
COM19,0.5291,-67.9,63.9,111.3
COM20,0.5291,-18.24,12.65,89.38
COM21,0.5291,-73.23,52.28,-137.26
COM16,0.4327,-31.92,14.7,-131.32
COM18,0.4327,-14.45,39.36,-8.37
COM19,0.4327,-21.41,-9.64,82.75
COM20,0.4327,27.95,-54.71,60.26
COM21,0.4327,-9.96,32.29,-117.18
COM16,0.2604,-33.78,37.42,-96.7
COM18,0.2604,-25.98,19.4,-43.15
COM19,0.2604,-16.3,54.4,28.14
COM20,0.2604,21.98,9.46,8.67
COM21,0.2604,-17.19,49.91,-83.83
COM16,0.5443,-32.92,27.67,-144.86
COM18,0.5443,1.4,42.48,4.42
COM19,0.5443,-70.6,-3.59,117.05
COM20,0.5443,-13.52,-52.97,94.43
COM21,0.5443,-59.25,33.46,-146.76
COM16,0.5296,-30.68,23.28,-144.07
COM18,0.5296,-11.47,41.82,0.47
COM19,0.5296,-23.34,-7.65,112.0
COM20,0.5296,28.62,-53.99,90.02
COM21,0.5296,-14.32,32.4,-132.55
COM16,0.0557,-38.35,22.86,-66.95
COM18,0.0557,-21.12,14.53,-57.62
COM19,0.0557,-60.23,53.86,-36.09
COM20,0.0557,-23.16,9.07,-53.24
COM21,0.0557,-52.12,51.12,-63.83
COM16,0.5847,-33.78,69.77,-141.64
COM18,0.5847,-5.0,28.19,-13.64
COM19,0.5847,-69.38,65.2,129.07
COM20,0.5847,-17.98,12.59,106.81
COM21,0.5847,-75.48,51.95,-146.0
COM16,0.0723,-37.5,-15.14,-79.24
COM18,0.0723,-14.06,30.26,-35.53
COM19,0.0723,-63.26,-13.47,-27.8
COM20,0.0723,-18.09,-56.48,-46.14
COM21,0.0723,-38.5,33.16,-73.07
COM16,0.1771,-33.82,-8.88,-94.73
COM18,0.1771,-22.17,32.41,-28.99
COM19,0.1771,-17.63,-14.66,4.38
COM20,0.1771,25.32,-56.59,-15.84
COM21,0.1771,2.36,31.83,-77.84
COM16,0.2839,-33.09,1.39,-110.23
COM18,0.2839,-19.09,35.36,-21.01
COM19,0.2839,-19.37,-12.17,37.04
COM20,0.2839,26.51,-55.79,17.01
COM21,0.2839,-3.95,31.68,-94.16
COM16,0.0489,-37.0,-16.83,-75.88
COM18,0.0489,-13.4,29.1,-38.35
COM19,0.0489,-62.9,-13.28,-35.25
COM20,0.0489,-18.15,-56.47,-53.27
COM21,0.0489,-37.55,33.72,-69.33
COM16,0.5673,-30.86,26.63,-149.8
COM18,0.5673,-10.25,42.49,4.03
COM19,0.5673,-24.02,-6.48,124.54
COM20,0.5673,29.51,-53.27,100.95
COM21,0.5673,-16.02,32.67,-138.36
COM16,0.0192,-35.55,-22.75,-73.24
COM18,0.0192,-27.18,28.24,-42.34
COM19,0.0192,-15.17,-17.15,-44.55
COM20,0.0192,24.01,-57.32,-62.26
COM21,0.0192,9.18,31.95,-52.69
COM16,0.2924,-35.52,5.95,-109.68
COM18,0.2924,-7.71,35.93,-17.56
COM19,0.2924,-66.98,-7.89,39.67
COM20,0.2924,-15.54,-54.54,20.11
COM21,0.2924,-47.97,33.57,-106.4
COM16,0.6313,-32.68,35.91,-157.46
COM18,0.6313,3.89,44.76,11.24
COM19,0.6313,-72.0,0.01,143.66
COM20,0.6313,-12.18,-52.32,120.48
COM21,0.6313,-62.7,34.49,-159.43
COM16,0.6718,-33.1,76.91,-154.16
COM18,0.6718,-2.0,30.54,-6.52
COM19,0.6718,-70.33,67.28,156.68
COM20,0.6718,-16.49,13.29,133.31
COM21,0.6718,-78.97,52.47,-159.44
COM16,0.6283,-33.41,73.57,-148.02
COM18,0.6283,-3.51,29.42,-10.34
COM19,0.6283,-69.71,66.32,143.14
COM20,0.6283,-17.43,12.75,119.85
COM21,0.6283,-77.18,52.41,-152.5
COM16,0.5768,-30.88,27.49,-151.66
COM18,0.5768,-10.07,43.09,4.7
COM19,0.5768,-24.04,-6.1,127.0
COM20,0.5768,29.39,-53.48,103.79
COM21,0.5768,-16.45,32.98,-139.95
COM16,0.3485,-33.44,43.39,-113.86
COM18,0.3485,-23.63,21.87,-36.14
COM19,0.3485,-17.33,56.63,55.3
COM20,0.3485,22.73,10.01,34.56
COM21,0.3485,-20.75,49.77,-96.86
COM16,0.086,-35.18,-17.1,-82.42
COM18,0.086,-25.31,30.11,-36.75
COM19,0.086,-16.04,-16.19,-24.44
COM20,0.086,24.76,-56.79,-42.9
COM21,0.086,6.75,31.69,-63.2
COM16,0.2136,-34.62,33.44,-90.33
COM18,0.2136,-27.8,18.25,-45.96
COM19,0.2136,-15.42,53.65,13.48
COM20,0.2136,21.17,9.33,-6.63
COM21,0.2136,-15.09,50.02,-75.66
COM16,0.4727,-34.03,21.53,-135.18
COM18,0.4727,-1.95,40.98,-2.3
COM19,0.4727,-69.94,-4.46,95.17
COM20,0.4727,-14.15,-53.33,73.46
COM21,0.4727,-55.72,34.1,-135.09
COM16,0.2135,-34.31,32.99,-90.56
COM18,0.2135,-27.59,18.57,-46.78
COM19,0.2135,-15.32,53.86,14.06
COM20,0.2135,21.53,8.84,-6.56
COM21,0.2135,-15.07,50.0,-75.86
COM16,0.1327,-35.03,25.87,-78.97
COM18,0.1327,-30.15,15.7,-53.14
COM19,0.1327,-14.19,52.17,-12.66
COM20,0.1327,20.34,8.14,-30.26
COM21,0.1327,-11.67,49.75,-63.28
COM16,0.2831,-34.07,39.01,-100.65
COM18,0.2831,-25.52,20.22,-40.61
COM19,0.2831,-16.47,54.58,34.61
COM20,0.2831,22.02,9.48,15.63
COM21,0.2831,-18.44,50.18,-86.22
COM16,0.2592,-35.47,2.49,-105.97
COM18,0.2592,-8.5,34.75,-20.44
COM19,0.2592,-66.04,-9.31,29.83
COM20,0.2592,-16.03,-55.18,9.99
COM21,0.2592,-46.72,33.88,-101.46
COM16,0.357,-34.45,11.47,-118.77
COM18,0.357,-5.63,37.51,-11.86
COM19,0.357,-67.71,-7.03,58.21
COM20,0.357,-14.94,-54.41,39.21
COM21,0.357,-51.25,33.87,-116.83
COM16,0.4662,-31.29,17.74,-135.56
COM18,0.4662,-13.27,40.55,-5.42
COM19,0.4662,-21.97,-8.37,93.27
COM20,0.4662,28.86,-54.49,70.99
COM21,0.4662,-12.02,32.72,-122.59
